Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
688,2.2239255905151367,2.490865468978882,78.46585083007812,0.20598712692263946,-0.8373815832140744,-91.2859959097997,1.8894744,3.229297,16.696321,6.8493066,-8.304582,-3.9273884,1.5536463,-4.0858283,-5.756902,7.734213,-9.342403,5.190866,6.924564,-0.12606108,6.614256,9.179967,17.21271,-21.040848,63.88204,23.31122,-4.787533,-8.646702,-12.366239,-22.002483,38.52902,57.663574,-15.278714,-9.547919,3.6973276
689,2.196086883544922,2.539843797683716,78.46664428710938,0.22872638872473325,-0.8628586756203851,-91.24715442013873,1.8679023,3.2163453,16.649342,6.848621,-8.254818,-3.9185038,1.5528493,-4.0959034,-5.789812,7.7345195,-9.336952,5.187439,6.8321204,-0.08695415,6.724315,8.778094,17.572168,-20.363012,63.50871,22.98268,-4.8411775,-8.263222,-12.636597,-22.304287,38.038452,57.589172,-15.284014,-9.484285,3.5463471
690,2.162155866622925,2.592987298965454,78.47010803222656,0.25562984558837737,-0.8724483486459231,-91.20903358623146,1.826817,3.2015455,16.603127,6.8473177,-8.198869,-3.9086354,1.5320047,-4.1071315,-5.821814,7.7355986,-9.327798,5.182499,6.759415,-0.050815742,6.817974,8.356607,17.913969,-19.662153,63.113586,22.602253,-4.8985863,-7.870149,-12.880962,-22.583813,37.528988,57.531364,-15.296891,-9.403121,3.3541381
691,2.13442063331604,2.636178731918335,78.47505187988281,0.28014500856388136,-0.8773342920648165,-91.16620679122522,1.7792189,3.1867623,16.552801,6.845791,-8.141226,-3.8992121,1.5093704,-4.118003,-5.858598,7.7311063,-9.313628,5.177285,6.6877303,-0.016671445,6.9081254,7.927598,18.237944,-18.9441,62.69323,22.172346,-4.969682,-7.4856634,-13.091803,-22.839457,37.000458,57.473675,-15.2979355,-9.314294,3.1446397
692,2.111863136291504,2.6778130531311035,78.48143768310547,0.30383712274333086,-0.8885242084861216,-91.11340449458467,1.7385913,3.1733413,16.493721,6.8442774,-8.086937,-3.8917358,1.4997236,-4.1271567,-5.905567,7.723165,-9.298118,5.1729603,6.6012588,0.015244247,7.006082,7.510047,18.544369,-18.211588,62.232685,21.701239,-5.058499,-7.129908,-13.277155,-23.068888,36.468353,57.414963,-15.2495985,-9.228245,2.9412415
693,2.085698127746582,2.711757183074951,78.48609924316406,0.32226475557201767,-0.9077874150925728,-91.04846053654136,1.7059053,3.162305,16.424238,6.8429203,-8.036466,-3.8871121,1.5032502,-4.134332,-5.964587,7.716971,-9.282435,5.1718225,6.490119,0.043911636,7.117184,7.106346,18.832981,-17.444279,61.724403,21.166252,-5.1668024,-6.816424,-13.438632,-23.26733,35.917007,57.35282,-15.167961,-9.143316,2.7448845
694,2.058013677597046,2.751690626144409,78.48845672607422,0.3378573517925697,-0.9296882333522651,-90.97451917267874,1.6749743,3.1526165,16.347061,6.842158,-7.9882402,-3.884378,1.5152481,-4.139762,-6.0327954,7.7061768,-9.262802,5.1725464,6.3642306,0.069294155,7.233344,6.712356,19.103613,-16.64309,61.17267,20.57542,-5.2910423,-6.533265,-13.573774,-23.432224,35.344566,57.292236,-15.066175,-9.055823,2.5443704
695,2.0281288623809814,2.80149245262146,78.4898452758789,0.35316597327130883,-0.9542368181489642,-90.89391488187476,1.6474742,3.1429095,16.263653,6.8415318,-7.941707,-3.8821726,1.5327863,-4.145086,-6.1075974,7.697149,-9.246739,5.170906,6.2344785,0.092166975,7.347743,6.319843,19.357727,-15.85567,60.60169,19.966396,-5.433185,-6.259026,-13.686742,-23.566479,34.7885,57.241837,-14.904796,-8.973293,2.3442903
696,1.9957963228225708,2.8398056030273438,78.49593353271484,0.3679155558159019,-0.9815581057613364,-90.80895041264941,1.6246516,3.132121,16.17562,6.8409986,-7.8964777,-3.8792074,1.5534678,-4.1519513,-6.186427,7.6950283,-9.241095,5.1629434,6.111737,0.1146627,7.4528594,5.924669,19.596601,-15.128781,60.026276,19.378765,-5.590388,-5.9735484,-13.76448,-23.675356,34.2692,57.194996,-14.662597,-8.903207,2.1502655
697,1.966769814491272,2.869689702987671,78.502197265625,0.3843310939133665,-1.0150740784276826,-90.71774507230421,1.6107143,3.119226,16.08037,6.840315,-7.852579,-3.8751192,1.583164,-4.16094,-6.2715034,7.698864,-9.249287,5.145125,6.003812,0.1376948,7.5518036,5.521585,19.818892,-14.466714,59.447674,18.81679,-5.767877,-5.668644,-13.798589,-23.763586,33.77873,57.147785,-14.295478,-8.846093,1.9606082
698,1.939394474029541,2.9030020236968994,78.50308990478516,0.4001102228081825,-1.0537264403314208,-90.61992042968149,1.6041737,3.1046531,15.978134,6.839599,-7.8108597,-3.8705451,1.6207583,-4.171605,-6.3631334,7.707284,-9.26743,5.120555,5.9052453,0.16149035,7.6481686,5.107466,20.024324,-13.853045,58.860893,18.258196,-5.964107,-5.355893,-13.795291,-23.832918,33.310173,57.098095,-13.825188,-8.798989,1.7738667
699,1.9106756448745728,2.93440842628479,78.50550079345703,0.4137998839870227,-1.0905507244208386,-90.52004139767872,1.5968574,3.0907447,15.874439,6.8384757,-7.769689,-3.865813,1.6578104,-4.1818514,-6.4564905,7.716516,-9.287803,5.094544,5.808244,0.18628742,7.735334,4.691905,20.215166,-13.293572,58.266197,17.714645,-6.1705856,-5.044139,-13.76361,-23.884708,32.885136,57.042442,-13.328647,-8.763915,1.5960004
700,1.8809784650802612,2.963179588317871,78.50851440429688,0.42642811162877037,-1.1188774545358875,-90.42271253835123,1.5802208,3.0796144,15.774785,6.8386464,-7.7295666,-3.8613255,1.6869365,-4.1897354,-6.546862,7.720993,-9.30163,5.072386,5.7044783,0.21171099,7.8070645,4.283179,20.395664,-12.796019,57.665066,17.194311,-6.3786254,-4.7419734,-13.716906,-23.920046,32.529224,56.98115,-12.878939,-8.742209,1.4324547
701,1.8518922328948975,2.988035202026367,78.5127182006836,0.43844050112729244,-1.1353985357293375,-90.32771926513206,1.5505968,3.0709045,15.67953,6.8379073,-7.688208,-3.8550427,1.7050068,-4.195074,-6.6342907,7.7182193,-9.305402,5.0566597,5.5889874,0.23562641,7.8615966,3.882306,20.568792,-12.361345,57.049816,16.686062,-6.588355,-4.44896,-13.65733,-23.938393,32.247356,56.911182,-12.485389,-8.737514,1.2725348
702,1.8208110332489014,3.0225627422332764,78.51597595214844,0.4473876009722088,-1.1442228401126882,-90.23305949109904,1.512737,3.0640442,15.586007,6.8369784,-7.646546,-3.847545,1.7177272,-4.198782,-6.7209263,7.7079673,-9.301816,5.0441647,5.4667783,0.25731343,7.9023356,3.4924486,20.734142,-11.981021,56.41526,16.19313,-6.803434,-4.16204,-13.577347,-23.939344,32.025036,56.831764,-12.114829,-8.747618,1.1174542
703,1.7970666885375977,3.0418219566345215,78.51519775390625,0.4562804306153631,-1.1495394972521822,-90.14068072137775,1.47283,3.0595343,15.4956,6.836706,-7.607151,-3.8428342,1.7287893,-4.200162,-6.8054748,7.695033,-9.296964,5.031384,5.3438277,0.27993035,7.9334946,3.1062672,20.89237,-11.663392,55.781517,15.729438,-7.020217,-3.884527,-13.488183,-23.92463,31.872635,56.754112,-11.760866,-8.765021,0.9903081
704,1.7700679302215576,3.0681722164154053,78.51861572265625,0.4623673737366108,-1.1550881943068119,-90.05253541003754,1.437514,3.0576706,15.409734,6.836037,-7.571032,-3.844835,1.7397612,-4.19941,-6.8853283,7.687046,-9.297364,5.01422,5.225345,0.3059039,7.956666,2.7289524,21.041775,-11.407056,55.15931,15.318626,-7.234933,-3.6203609,-13.382053,-23.896313,31.78055,56.675426,-11.439809,-8.781754,0.91494316
705,1.7440590858459473,3.0922815799713135,78.52165222167969,0.46576163095043216,-1.1614713891082264,-89.96881510214908,1.407884,3.0594513,15.329445,6.8345723,-7.538247,-3.8556259,1.753749,-4.195241,-6.960944,7.6794543,-9.301706,4.989733,5.1140604,0.33884904,7.9718823,2.354781,21.18165,-11.224687,54.55123,14.962328,-7.449554,-3.3657641,-13.25853,-23.856915,31.752052,56.59409,-11.141444,-8.798246,0.90687215
706,1.7221078872680664,3.111461639404297,78.5230712890625,0.4662087248858237,-1.166572730957607,-89.888629154334,1.3802842,3.0644274,15.253731,6.8336473,-7.5086026,-3.8726838,1.7660589,-4.188705,-7.032844,7.6760597,-9.310046,4.9607,5.007515,0.37645808,7.9781456,1.9856439,21.311369,-11.111384,53.948864,14.6518545,-7.664367,-3.1196122,-13.118452,-23.808252,31.787691,56.50891,-10.864027,-8.817012,0.9508151
707,1.6999883651733398,3.120251417160034,78.52291107177734,0.4657839713150594,-1.1711998927731742,-89.81214654176632,1.3555564,3.071102,15.18092,6.832695,-7.4823923,-3.893444,1.7801892,-4.1803374,-7.10146,7.6704597,-9.318727,4.932444,4.9037967,0.4149206,7.9796124,1.6278278,21.429743,-11.0457115,53.353397,14.389084,-7.8730154,-2.8888533,-12.96184,-23.749084,31.882458,56.41895,-10.623412,-8.83329,1.0239598
708,1.6746070384979248,3.131791114807129,78.52161407470703,0.46434594222372255,-1.1761635765953629,-89.73954282724681,1.3334936,3.0786064,15.109155,6.8315773,-7.459222,-3.9154873,1.7967465,-4.1707077,-7.167129,7.6609235,-9.325614,4.9102907,4.7990294,0.44970843,7.9790907,1.2862849,21.536358,-11.005774,52.769104,14.174633,-8.068943,-2.6800897,-12.794763,-23.677818,32.035534,56.32992,-10.4354925,-8.842672,1.1031507
709,1.6465775966644287,3.13948655128479,78.52203369140625,0.4634334400930741,-1.181829370829212,-89.67098011427198,1.3151795,3.0864654,15.0369215,6.8309207,-7.440737,-3.9396498,1.8186152,-4.1593986,-7.2291403,7.642727,-9.329024,4.897931,4.691085,0.47823024,7.9774656,0.96540034,21.63083,-10.983917,52.18915,14.027963,-8.253207,-2.495595,-12.610329,-23.591755,32.245716,56.235985,-10.313275,-8.844283,1.1862531
710,1.6197930574417114,3.157048225402832,78.52090454101562,0.4622810980219368,-1.1876255509627553,-89.6062840117029,1.2999783,3.0954971,14.965519,6.8299093,-7.4255166,-3.9668021,1.8446165,-4.146033,-7.287697,7.6171484,-9.329627,4.891751,4.581411,0.50247514,7.973303,0.6603117,21.71406,-10.992124,51.615273,13.941444,-8.427663,-2.3306487,-12.424629,-23.491552,32.529057,56.15092,-10.23161,-8.840622,1.2835038
711,1.6030365228652954,3.165847063064575,78.51712036132812,0.4594329135380781,-1.1932338419852,-89.54531244322682,1.2865611,3.1056552,14.897436,6.8297396,-7.4135056,-3.9940822,1.8713641,-4.1317935,-7.3443084,7.591567,-9.330306,4.8862624,4.469032,0.52641964,7.9643664,0.37490243,21.784075,-11.029909,51.054253,13.88076,-8.587263,-2.1831493,-12.227929,-23.376034,32.862877,56.06918,-10.199644,-8.831911,1.3915786
712,1.5839494466781616,3.161128282546997,78.51753234863281,0.45530942206774605,-1.198330267496418,-89.48784136680655,1.2753671,3.116413,14.835228,6.8286057,-7.403251,-4.0185866,1.8956152,-4.1178007,-7.4005294,7.5726824,-9.333604,4.8760467,4.3552566,0.5545118,7.9499545,0.10464881,21.839466,-11.10266,50.51865,13.807911,-8.727082,-2.0503,-12.025234,-23.244436,33.23958,55.99633,-10.207803,-8.818397,1.506361
713,1.5621802806854248,3.1636524200439453,78.51803588867188,0.45190473610769705,-1.2029743482261646,-89.43284368207165,1.264855,3.1282806,14.7792225,6.8292303,-7.3969393,-4.0389667,1.9188666,-4.103981,-7.459449,7.559898,-9.339499,4.859325,4.2397923,0.58849794,7.927187,-0.14699344,21.879095,-11.216414,50.004246,13.707206,-8.841546,-1.9272913,-11.820539,-23.098259,33.67077,55.93832,-10.258611,-8.799618,1.6292039
714,1.543879747390747,3.162989854812622,78.51769256591797,0.44648636650486606,-1.2073472722345469,-89.38073102605178,1.2567884,3.141064,14.728253,6.828954,-7.3933206,-4.056942,1.940775,-4.0900526,-7.519251,7.553045,-9.347935,4.8391123,4.122994,0.62638235,7.897805,-0.38018012,21.902546,-11.367512,49.50723,13.600788,-8.934758,-1.8166116,-11.612322,-22.937979,34.159077,55.892124,-10.350834,-8.775895,1.7615361
715,1.5248736143112183,3.161933660507202,78.51653289794922,0.4410049813681796,-1.211110629252389,-89.33355594439121,1.24988,3.1542633,14.682297,6.8290863,-7.3904624,-4.074214,1.9614236,-4.076089,-7.574701,7.546771,-9.356042,4.8172283,4.0048904,0.66557544,7.8657165,-0.5998716,21.909588,-11.5426035,49.039726,13.509615,-9.015955,-1.7263068,-11.393055,-22.761703,34.675667,55.850266,-10.482053,-8.748609,1.8996102
716,1.5057834386825562,3.162306070327759,78.51553344726562,0.43820744461155303,-1.2139314901808513,-89.29334609735518,1.2442508,3.1673853,14.64138,6.8293505,-7.3861485,-4.092268,1.9792494,-4.0619392,-7.6204033,7.540373,-9.363245,4.795335,3.8889887,0.7017593,7.834597,-0.80539495,21.900105,-11.726646,48.60756,13.460458,-9.094417,-1.6643976,-11.172222,-22.568352,35.20812,55.81968,-10.629031,-8.719695,2.0391626
717,1.4868443012237549,3.160551071166992,78.51496887207031,0.43547876805081404,-1.215122793912299,-89.26018737868053,1.2390547,3.1794457,14.6044035,6.82924,-7.377466,-4.1121683,1.9895844,-4.0490375,-7.6541376,7.5413857,-9.373883,4.7731333,3.7738552,0.73350686,7.8041773,-0.9942503,21.873959,-11.912437,48.208344,13.469646,-9.173189,-1.6413244,-10.939412,-22.355524,35.75067,55.79115,-10.811236,-8.69009,2.1797893
718,1.4706337451934814,3.1616005897521973,78.5159912109375,0.43324218832347333,-1.2151770433343332,-89.23299464533453,1.234595,3.191557,14.571548,6.8288803,-7.3663816,-4.1329517,1.9980334,-4.0358276,-7.6794367,7.540203,-9.382498,4.749812,3.658712,0.7626965,7.772882,-1.1690652,21.832138,-12.110023,47.841587,13.519243,-9.2471,-1.6496032,-10.705713,-22.123795,36.321964,55.77586,-11.020951,-8.659194,2.3229847
719,1.4558805227279663,3.1575725078582764,78.51620483398438,0.4324316683080214,-1.2151320867275697,-89.21261744306668,1.2319995,3.20385,14.545497,6.8294463,-7.357377,-4.1528673,2.002395,-4.0231056,-7.6978407,7.5452275,-9.39363,4.7270226,3.5442414,0.7901733,7.74169,-1.3296709,21.774254,-12.323642,47.51185,13.586622,-9.313142,-1.6716111,-10.464584,-21.872253,36.90078,55.77022,-11.245297,-8.625326,2.4692626
720,1.439357876777649,3.1543776988983154,78.5152816772461,0.43105713654456995,-1.2160858793591638,-89.1998163081454,1.2329415,3.2174084,14.528748,6.8291106,-7.352595,-4.1704135,2.0081277,-4.0096784,-7.7117443,7.5478907,-9.402369,4.706123,3.433261,0.8171545,7.711733,-1.4783202,21.699806,-12.560174,47.2252,13.649167,-9.368224,-1.6893495,-10.218307,-21.600986,37.473976,55.778595,-11.460472,-8.586953,2.6185882
721,1.4230376482009888,3.1528406143188477,78.5128173828125,0.4286729755674684,-1.220075584630012,-89.1946519609893,1.2394934,3.2328358,14.522343,6.8293204,-7.3554935,-4.185582,2.017286,-3.9951768,-7.7225785,7.5504913,-9.411197,4.6878176,3.3275206,0.844743,7.6848035,-1.6169772,21.60852,-12.82434,46.98192,13.699789,-9.409867,-1.6987156,-9.963812,-21.30937,38.037663,55.800076,-11.646423,-8.540181,2.7737691
722,1.4104623794555664,3.147839307785034,78.51018524169922,0.42565370211242504,-1.2260005481331655,-89.19673771079415,1.249863,3.2500322,14.5246525,6.830208,-7.3634624,-4.199154,2.029165,-3.9794827,-7.729292,7.54993,-9.417624,4.6713157,3.2265894,0.87206316,7.6593804,-1.743235,21.500278,-13.111841,46.778793,13.752356,-9.4402685,-1.7088546,-9.702007,-20.997646,38.600174,55.83516,-11.817665,-8.487066,2.9338453
723,1.3953344821929932,3.1414222717285156,78.51073455810547,0.4229009848646062,-1.2299594754802947,-89.20621865561174,1.260585,3.2669759,14.534749,6.8305607,-7.3726115,-4.2103395,2.0339117,-3.9646804,-7.7285166,7.5574365,-9.42658,4.6553907,3.1283085,0.8967212,7.6324015,-1.856779,21.37519,-13.417849,46.6204,13.811419,-9.463269,-1.7219144,-9.435144,-20.667501,39.161324,55.883312,-12.010627,-8.434959,3.0937793
724,1.3825929164886475,3.1347618103027344,78.51158142089844,0.42296801144848145,-1.2283941422092388,-89.22297417391727,1.266509,3.2823296,14.551507,6.8312197,-7.3794317,-4.218483,2.0308292,-3.9510174,-7.7179384,7.563214,-9.431268,4.638874,3.0308201,0.91661114,7.6008306,-1.9620993,21.234552,-13.740684,46.51565,13.878444,-9.482764,-1.7395898,-9.171313,-20.32316,39.72612,55.948524,-12.255375,-8.391745,3.2486112
725,1.3747022151947021,3.126248359680176,78.51272583007812,0.4257422780429075,-1.2164119643988416,-89.24753086353427,1.2619102,3.2940533,14.575235,6.8316674,-7.380981,-4.2216935,2.0118687,-3.940701,-7.6947002,7.570818,-9.432434,4.623086,2.932942,0.93033373,7.562595,-2.054037,21.07748,-14.075631,46.461716,13.960641,-9.501657,-1.7619787,-8.902866,-19.966211,40.290127,56.020855,-12.600241,-8.359099,3.3952172
726,1.3656635284423828,3.1211721897125244,78.5138168334961,0.4314926874024453,-1.197442513768383,-89.27963676743953,1.2513664,3.3032718,14.6063795,6.831223,-7.379553,-4.2208786,1.9809289,-3.9328177,-7.6611342,7.580869,-9.431105,4.608376,2.8363981,0.9396257,7.520086,-2.133895,20.903849,-14.425957,46.45688,14.054154,-9.517196,-1.7881651,-8.632477,-19.597967,40.857677,56.103443,-13.009107,-8.333474,3.5371606
727,1.3555190563201904,3.114854097366333,78.51378631591797,0.4374405886588697,-1.1793565955379879,-89.3186722883564,1.2432764,3.3139906,14.6438,6.8326883,-7.3803535,-4.219635,1.9479635,-3.9238214,-7.62082,7.5956,-9.430429,4.591121,2.743942,0.9475684,7.4781227,-2.2035193,20.714088,-14.794643,46.498436,14.151155,-9.525403,-1.8201696,-8.355672,-19.219246,41.422245,56.194393,-13.4104185,-8.313601,3.6802893
728,1.3438509702682495,3.1118991374969482,78.51239776611328,0.43835566533150755,-1.170038916075701,-89.36398133488053,1.2492375,3.330053,14.686455,6.833052,-7.3858547,-4.2216516,1.9224435,-3.9098866,-7.5774045,7.617092,-9.432785,4.5677333,2.6592247,0.95718545,7.44156,-2.2658756,20.509224,-15.185942,46.583973,14.243374,-9.522134,-1.8598412,-8.072855,-18.831161,41.98213,56.294827,-13.726419,-8.297983,3.8303149
729,1.331682562828064,3.103564977645874,78.51070404052734,0.4350405752902617,-1.1704584461295813,-89.41498805769162,1.268547,3.3535078,14.733714,6.8343887,-7.39707,-4.2281656,1.9057531,-3.8888094,-7.5324526,7.643865,-9.4361,4.534102,2.5852118,0.969703,7.412885,-2.3257346,20.290297,-15.60608,46.71454,14.323419,-9.504234,-1.9074359,-7.7795568,-18.433226,42.533703,56.403812,-13.909263,-8.287644,3.9912362
730,1.3241370916366577,3.093806028366089,78.51055908203125,0.42884230602170587,-1.1766035271189563,-89.47227987015064,1.2970792,3.3817368,14.786324,6.8360696,-7.4120054,-4.23713,1.892621,-3.863102,-7.483683,7.6767077,-9.440679,4.4931903,2.5206738,0.9823396,7.389028,-2.3777444,20.056913,-16.050741,46.888115,14.39917,-9.474489,-1.9622135,-7.4781713,-18.025707,43.08129,56.521698,-14.005349,-8.282468,4.159137
731,1.3133736848831177,3.0824971199035645,78.51148986816406,0.42112859449465717,-1.189813975735375,-89.53651201012553,1.3377299,3.4119935,14.845123,6.837451,-7.4317575,-4.2471943,1.8849933,-3.8360035,-7.4295115,7.716094,-9.449394,4.4521813,2.4599876,0.99450177,7.3676357,-2.4188297,19.809155,-16.512478,47.107708,14.476318,-9.438064,-2.0247602,-7.1718493,-17.610937,43.62596,56.64578,-14.091072,-8.279225,4.327925
732,1.3046464920043945,3.0695033073425293,78.51190185546875,0.4132814758103724,-1.211089140483097,-89.60849292232454,1.3923881,3.4419756,14.91083,6.8393807,-7.4576244,-4.257073,1.8887944,-3.809565,-7.3685937,7.754666,-9.46172,4.4180875,2.3990946,1.0051978,7.3462744,-2.4415672,19.5465,-16.981607,47.371277,14.564628,-9.400186,-2.095891,-6.8675857,-17.193012,44.174515,56.774403,-14.23353,-8.274828,4.4915166
733,1.3001339435577393,3.040459632873535,78.51065063476562,0.4050361503567941,-1.2469453452660728,-89.69188765521992,1.4711993,3.4722009,14.986508,6.842145,-7.4942174,-4.267473,1.9118168,-3.7835395,-7.298249,7.7926607,-9.47876,4.392778,2.3395758,1.0179207,7.3281565,-2.4412456,19.26689,-17.45777,47.683205,14.666612,-9.365172,-2.1780548,-6.5586286,-16.775625,44.748165,56.89796,-14.571897,-8.272211,4.646448
734,1.2997615337371826,3.018723726272583,78.5065689086914,0.39671954560791345,-1.2947156259534798,-89.78519512829199,1.5695603,3.504063,15.070779,6.8451247,-7.538832,-4.278803,1.9491929,-3.7564259,-7.220081,7.832397,-9.499948,4.3724117,2.2825353,1.033492,7.313593,-2.4215522,18.969675,-17.944056,48.042347,14.778312,-9.329386,-2.270389,-6.2433796,-16.360369,45.339016,57.017956,-15.026637,-8.272117,4.7967796
735,1.2979556322097778,2.996212959289551,78.5004653930664,0.38793537333482275,-1.3421311816946282,-89.881073718044,1.6692892,3.5340273,15.157971,6.847857,-7.584111,-4.2890787,1.9873025,-3.7311673,-7.138678,7.870716,-9.522274,4.355934,2.2232668,1.0453422,7.2968783,-2.3895755,18.657572,-18.437614,48.438427,14.898167,-9.286304,-2.3682978,-5.930185,-15.947372,45.901745,57.14289,-15.347419,-8.268025,4.9483805
736,1.294501543045044,2.973600387573242,78.4976577758789,0.38378072960403387,-1.3769155715481882,-89.9721730849234,1.7521614,3.5594826,15.242311,6.850422,-7.6231465,-4.2963696,2.0138092,-3.7099183,-7.0588765,7.901936,-9.541867,4.3420925,2.157925,1.0457354,7.272156,-2.3505373,18.335226,-18.935204,48.85945,15.025326,-9.229263,-2.4677095,-5.628787,-15.536724,46.38944,57.283047,-15.28495,-8.252107,5.106981
737,1.2874077558517456,2.9596595764160156,78.49549102783203,0.38656050730743396,-1.3964062061287357,-90.05379874539935,1.8136231,3.577113,15.320046,6.85125,-7.651632,-4.299483,2.0241718,-3.6959527,-6.9830227,7.9296074,-9.56202,4.332309,2.0894573,1.0272527,7.238701,-2.3087451,18.006111,-19.441809,49.30911,15.149504,-9.156426,-2.5651941,-5.339049,-15.125345,46.863335,57.432148,-14.752757,-8.203579,5.291832
